(0,120478,48,96,60)
(1,127198,32,120,69)
(2,190686,32,32,48)
(3,104371,32,48,40)
(4,183548,32,64,52)
(5,412894,32,48,54)
(6,102238,32,48,52)
(7,167646,32,48,44)
(8,101630,32,48,46)
(9,103932,32,128,56)
(10,103805,32,64,44)
(11,560509,32,64,40)
(12,104055,32,48,40)
(13,112469,32,68,62)
(14,112525,48,56,52)
(15,111070,32,72,54)
(16,127575,48,64,52)
(17,190103,32,32,40)
(18,104365,32,64,48)
(19,174558,32,32,40)
(20,189853,32,72,54)
(21,186013,32,108,58)
(22,192733,32,132,62)
(23,174823,32,96,48)
(24,111335,32,48,40)
(25,102253,32,32,40)
(26,127567,32,32,40)
(27,167773,32,88,48)
(28,113483,32,80,48)
(29,560927,32,80,48)
(30,312735,32,48,40)
(31,102262,32,48,50)
(32,298486,32,72,52)
(33,481867,44,136,72)
(34,1269995,56,108,66)
(35,1270351,32,48,48)
(36,190875,32,48,44)
(37,414941,32,48,54)
(38,1256267,48,72,58)
(39,186617,32,96,56)
(40,298919,32,72,44)
(41,401101,32,72,50)
(42,313719,32,72,50)
(43,567671,32,32,32)
(44,104126,32,64,40)
(45,123255,32,48,44)
(46,400857,32,72,58)
(47,312759,32,72,50)
(48,102206,32,48,44)
(49,120414,32,48,52)
(50,202335,32,32,32)
(51,200059,32,64,40)
(52,331599,32,104,44)
(53,330991,32,64,40)
(54,222443,32,48,46)
(55,567647,32,32,32)
(56,182879,32,48,40)
(57,169631,32,32,32)
(58,659039,32,48,44)
(59,410847,32,48,40)
(60,167711,32,48,40)
(61,174303,32,32,32)
(62,101751,32,32,32)
(63,396511,32,48,40)
(64,298223,32,32,32)
(65,104171,32,32,32)
(66,173279,32,32,32)
(67,101743,32,32,32)
(68,101615,32,32,32)
(69,101599,32,32,32)
