(0, 7510520, 88, 250, 166)
(1, 19111408, 64, 284, 184)
(2, 6739377, 112, 196, 132)
(3, 6740393, 64, 196, 96)
(4, 8000953, 96, 152, 116)
(5, 6462968, 64, 168, 153)
(6, 6475132, 96, 164, 136)
(7, 6411644, 64, 196, 116)
(8, 69373436, 64, 152, 112)
(9, 6393718, 64, 152, 106)
(10, 18995565, 64, 152, 96)
(11, 20125169, 96, 250, 154)
(12, 20140275, 96, 214, 146)
(13, 19617907, 64, 220, 169)
(14, 11357278, 96, 164, 120)
(15, 6411934, 96, 164, 128)
(16, 12324062, 64, 168, 138)
(17, 6418654, 64, 168, 145)
(18, 6418797, 64, 152, 96)
(19, 12127482, 64, 152, 96)
(20, 69311341, 64, 196, 104)
(21, 10964186, 64, 196, 104)
(22, 69325181, 64, 196, 104)
(23, 20126170, 64, 200, 104)
(24, 19111826, 64, 250, 142)
(25, 170989214, 136, 210, 166)
(26, 170990174, 96, 152, 130)
(27, 170957470, 128, 196, 150)
(28, 204540766, 64, 152, 116)
(29, 104368318, 64, 210, 158)
(30, 104400062, 96, 196, 128)
(31, 20584859, 64, 152, 96)
(32, 93882590, 108, 214, 182)
(33, 210028766, 120, 242, 170)
(34, 20093843, 64, 242, 130)
(35, 20126547, 64, 212, 124)
(36, 210799326, 96, 200, 136)
(37, 19127059, 64, 214, 138)
(38, 160959710, 104, 220, 206)
(39, 6419230, 64, 200, 118)
(40, 20126603, 64, 200, 108)
(41, 35765022, 64, 200, 132)
(42, 19118979, 64, 220, 154)
(43, 36778783, 64, 120, 132)
(44, 7877407, 64, 64, 108)
(45, 7038046, 96, 170, 132)
(46, 7935582, 112, 174, 148)
(47, 7947390, 64, 196, 108)
(48, 7750878, 88, 176, 158)
(49, 12094716, 64, 210, 124)
(50, 11636460, 64, 210, 128)
(51, 11636216, 64, 210, 130)
(52, 12703097, 64, 196, 104)
(53, 6396410, 64, 120, 120)
(54, 13944030, 64, 188, 104)
(55, 26774750, 64, 244, 128)
(56, 10610910, 64, 152, 104)
(57, 6396654, 64, 120, 104)
(58, 37850494, 64, 152, 112)
(59, 12707181, 64, 152, 96)
(60, 14191866, 64, 244, 124)
(61, 13733610, 64, 266, 116)
(62, 69311198, 64, 196, 112)
(63, 21091693, 64, 200, 108)
(64, 26316494, 64, 272, 120)
(65, 22058477, 64, 120, 108)
(66, 50437485, 64, 200, 108)
(67, 6462174, 64, 112, 88)
(68, 10833118, 64, 112, 88)
(69, 6886654, 64, 112, 88)
(70, 10816766, 64, 64, 88)
(71, 25283806, 64, 200, 114)
(72, 6410494, 64, 112, 114)
(73, 25267454, 64, 64, 92)
(74, 6411870, 64, 124, 112)
(75, 10609886, 64, 120, 104)
(76, 6393694, 64, 120, 108)
(77, 69310174, 64, 112, 88)
(78, 6395757, 64, 112, 88)
(79, 10800350, 64, 112, 88)
(80, 10587870, 64, 112, 92)
(81, 10587390, 64, 64, 92)
(82, 6393086, 64, 112, 94)
(83, 6465020, 64, 120, 112)
(84, 19174901, 64, 152, 116)
(85, 7459635, 96, 152, 116)
(86, 6478445, 96, 120, 120)
(87, 35829997, 64, 112, 96)
(88, 10672733, 64, 164, 122)
(89, 19060973, 64, 152, 100)
(90, 35838077, 64, 152, 104)
(91, 7459258, 112, 214, 152)
(92, 20026868, 96, 276, 146)
(93, 6470121, 96, 112, 120)
(94, 10672377, 64, 164, 124)
(95, 69376505, 64, 168, 140)
(96, 6482285, 64, 120, 138)
(97, 6484205, 96, 112, 120)
(98, 10676461, 64, 164, 126)
(99, 69376749, 64, 164, 124)
(100, 69380589, 64, 164, 130)
(101, 36739453, 64, 112, 104)
(102, 10678493, 64, 168, 138)
(103, 69390589, 64, 164, 128)
(104, 6470554, 64, 168, 124)
(105, 7444402, 64, 212, 120)
(106, 6927794, 96, 242, 140)
(107, 7903674, 88, 220, 172)
(108, 7935418, 96, 214, 144)
(109, 20093404, 64, 224, 112)
(110, 19111764, 64, 276, 156)
(111, 50568561, 64, 310, 150)
(112, 19111820, 64, 232, 116)
(113, 7909811, 88, 164, 144)
(114, 6470492, 64, 164, 132)
(115, 6482718, 64, 164, 116)
(116, 7942515, 112, 164, 132)
(117, 7688563, 96, 164, 116)
(118, 8132019, 88, 168, 144)
(119, 7950651, 64, 112, 96)
(120, 6484765, 64, 112, 104)
(121, 13669881, 64, 120, 112)
(122, 12899677, 64, 112, 80)
(123, 13153629, 64, 112, 96)
(124, 13161597, 64, 64, 80)
(125, 12760537, 64, 164, 128)
(126, 21143017, 64, 168, 136)
(127, 25271785, 64, 152, 96)
(128, 25337305, 64, 200, 132)
(129, 6461945, 64, 64, 112)
(130, 21157213, 64, 112, 88)
