(2000,5419343197,128,464,216)
(2001,6492953837,128,288,272)
(2002,2558643635,128,288,302)
(2003,8900677043,128,192,192)
(2004,10748530099,128,192,260)
(2005,9001093563,128,648,282)
(2006,9001569723,128,384,208)
(2007,25780882875,128,432,228)
(2008,2829628630,128,192,236)
(2009,2762646742,128,192,244)
(2010,2712063174,128,432,300)
(2011,2762378950,128,384,336)
(2012,5395031639,128,288,316)
(2013,6587272493,128,192,330)
(2014,18279868119,128,696,288)
(2015,9806587607,128,432,318)
(2016,2830149078,128,192,212)
(2017,6458295597,128,192,306)
(2018,2770767302,128,840,328)
(2019,2829360838,128,384,304)
(2020,6469963021,128,432,318)
(2021,6457513229,128,288,270)
(2022,6457838637,128,288,350)
(2023,5570143863,128,972,294)
(2024,13027616375,128,432,270)
(2025,18264698099,128,464,244)
(2026,9675802875,128,320,212)
(2027,8901462459,128,384,200)
(2028,2559643123,128,432,282)
(2029,10749053427,128,192,228)
(2030,21544147387,128,528,294)
(2031,13021321659,128,384,216)
(2032,1630705113,128,192,208)
(2033,1680250329,128,384,256)
(2034,1681032697,128,416,224)
(2035,8864863737,128,320,224)
(2036,8871120377,128,416,224)
(2037,1631098205,128,128,192)
(2038,874712941,128,192,160)
(2039,3232796403,128,256,160)
(2040,1647486301,128,192,208)
(2041,1647482461,128,128,160)
(2042,1646965853,128,320,192)
(2043,1647494269,128,192,160)
(2044,841166189,128,128,192)
(2045,874718701,128,128,160)
(2046,8871120621,128,384,192)
(2047,1646368125,128,128,176)
(2048,3290605271,128,288,208)
(2049,4576169085,128,192,160)
(2050,1646433533,128,192,176)
(2051,1621266045,128,256,176)
(2052,3227629395,128,320,224)
(2053,1617213267,128,624,272)
(2054,2690824019,128,320,192)
(2055,2696058329,128,192,176)
(2056,3228734937,128,192,232)
(2057,811816313,128,384,208)
(2058,1621546201,128,760,288)
(2059,1622709497,128,480,272)
(2060,2695535849,128,648,300)
(2061,2695273929,128,888,292)
(2062,3228212457,128,192,208)
(2063,3227950537,128,480,248)
(2064,3232406745,128,648,292)
(2065,816000489,128,256,256)
(2066,2690817513,128,480,272)
(2067,811998697,128,192,192)
(2068,3231948489,128,720,284)
(2069,3357711833,128,480,264)
(2070,3257113833,128,192,192)
(2071,6453173593,128,480,292)
(2072,9137458681,128,320,208)
(2073,1617073657,128,320,240)
(2074,816975353,128,480,264)
(2075,811768313,128,320,224)
(2076,2696451421,128,192,208)
(2077,3229128029,128,192,248)
(2078,811820397,128,192,192)
(2079,2690766189,128,192,216)
(2080,3258094813,128,192,208)
(2081,6454154461,128,288,220)
(2082,876777325,128,192,176)
(2083,812781421,128,288,208)
(2084,811702195,128,192,160)
(2085,2695016275,128,128,160)
(2086,1621405523,128,672,240)
(2087,2695024243,128,128,192)
(2088,1621413491,128,792,256)
(2089,3227692883,128,512,208)
(2090,3231829619,128,192,192)
(2091,10748071667,128,288,208)
(2092,9674460915,128,792,240)
(2093,1629785581,128,128,160)
(2094,2703332845,128,528,216)
(2095,3240201709,128,256,160)
(2096,1622709853,128,256,216)
(2097,2696070381,128,936,276)
(2098,2695030359,128,128,160)
(2099,2696058573,128,288,220)
(2100,2695541965,128,924,284)
(2101,1621419607,128,192,176)
(2102,2696062413,128,1152,252)
(2103,3228746989,128,128,208)
(2104,3228735181,128,288,232)
(2105,3228218573,128,256,248)
(2106,3228739021,128,384,232)
(2107,3232941277,128,936,268)
(2108,3227706967,128,288,208)
(2109,818073197,128,128,208)
(2110,843230573,128,288,256)
(2111,876783085,128,576,240)
(2112,4901148029,128,384,216)
(2113,812264813,128,192,192)
(2114,812787181,128,384,208)
(2115,12891297149,128,384,216)
(2116,3357725917,128,576,248)
(2117,3291122925,128,128,192)
(2118,6454152541,128,576,284)
(2119,3291645405,128,288,208)
(2120,3257310413,128,288,208)
(2121,6453632093,128,288,252)
(2122,9137458925,128,192,208)
(2123,1617073901,128,128,208)
(2124,4838299005,128,384,228)
(2125,880971501,128,288,248)
(2126,5375104381,128,256,176)
(2127,3232927437,128,864,276)
(2128,10748077783,128,192,160)
(2129,9674467031,128,288,240)
(2130,3232537805,128,648,244)
(2131,3358104813,128,128,160)
(2132,3357712077,128,432,232)
(2133,6453566573,128,384,252)
(2134,6578937181,128,288,240)
(2135,6578871661,128,192,216)
(2136,4842507389,128,384,220)
(2137,2487389677,128,256,176)
(2138,2753727981,128,384,216)
(2139,4842493181,128,256,184)
(2140,1352830653,128,192,184)
(2141,847432829,128,576,232)
(2142,4570877309,128,288,208)
(2143,874909165,128,128,160)
(2144,906136957,128,384,240)
(2145,8900480253,128,384,208)
(2146,12895554813,128,384,220)
(2147,5375169789,128,384,224)
(2148,1352765245,128,256,176)
(2149,815967721,128,256,224)
(2150,8864830969,128,320,208)
(2151,8869023225,128,320,208)
(2152,811767289,128,320,208)
(2153,874680173,128,192,176)
(2154,811702125,128,192,176)
(2155,2434897389,128,256,176)
(2156,815981805,128,192,224)
(2157,841133421,128,192,208)
(2158,874685933,128,256,176)
(2159,8869023469,128,192,208)
(2160,811767533,128,192,208)
(2161,4569798013,128,256,176)
(2162,8869037309,128,256,176)
(2163,4632776061,128,256,176)
(2164,841127165,128,256,176)
(2165,811767165,128,256,184)
(2166,1352764669,128,256,176)
(2167,964898530,176,512,386)
(2168,4591118486,128,480,314)
(2169,4769231262,176,480,384)
(2170,4657121502,128,360,338)
(2171,23825783219,224,752,466)
(2172,53723830707,252,1264,544)
(2173,53823461811,128,192,260)
(2174,4656122014,128,432,340)
(2175,4582750547,128,192,248)
(2176,824930419,176,648,336)
(2177,4583534835,128,192,232)
(2178,1361623893,128,528,276)
(2179,2435537011,128,360,369)
(2180,2462791755,128,660,338)
(2181,4583529075,128,192,236)
(2182,2452142515,128,288,288)
(2183,2562939467,128,192,216)
(2184,4583012467,128,864,264)
(2185,2452659123,128,1152,312)
(2186,4582750791,128,288,268)
(2187,825126999,176,640,344)
(2188,4583731415,128,256,208)
(2189,1361623537,128,544,264)
(2190,2452142759,128,288,292)
(2191,2435365767,128,768,308)
(2192,1361995863,224,944,324)
(2193,4583729495,128,192,216)
(2194,1361165281,128,692,272)
(2195,2435543127,128,696,350)
(2196,4583535191,128,192,244)
(2197,4583209047,128,656,264)
(2198,1361361861,128,936,296)
(2199,4583927927,128,936,264)
(2200,1378917305,128,1296,312)
(2201,17484312695,128,696,236)
(2202,4600142653,128,696,266)
(2203,4583546999,128,768,272)
(2204,816880632,128,432,316)
(2205,1015425763,192,256,284)
(2206,4716836246,192,384,314)
(2207,4637241756,176,480,412)
(2208,4710512028,192,288,348)
(2209,4718998742,128,128,260)
(2210,4708447644,224,480,380)
(2211,4643545246,128,192,364)
(2212,825112915,192,480,280)
(2213,813216179,176,320,288)
(2214,1361787475,176,800,336)
(2215,1361537363,192,384,292)
(2216,2435529043,128,672,294)
(2217,2563397723,176,320,288)
(2218,17484167795,128,288,264)
(2219,1361983699,224,488,324)
(2220,17467783539,128,800,300)
(2221,8894492915,128,192,216)
(2222,825113159,192,496,280)
(2223,2435529287,128,416,322)
(2224,2435281095,128,544,342)
(2225,17467849303,128,800,310)
(2226,17484364375,128,288,264)
(2227,8877728087,128,384,304)
(2228,17467797623,128,1340,320)
(2229,17485083255,128,288,264)
(2230,8895471863,128,288,200)
(2231,2496873039,128,288,232)
(2232,8877990007,128,1128,332)
(2233,2496356431,128,416,292)
(2234,8895275639,128,288,272)
(2235,1023810275,192,256,284)
(2236,816673549,128,432,284)
(2237,899025635,192,384,308)
(2238,816738957,128,256,312)
(2239,1363863788,224,1224,352)
(2240,1630202092,224,288,264)
(2241,1363895532,128,504,306)
(2242,1630233836,128,128,192)
(2243,831187180,224,432,324)
(2244,831218924,128,336,252)
(2245,1363800300,192,504,346)
(2246,1630138604,192,224,232)
(2247,831123692,192,288,272)
(2248,816673443,128,192,200)
(2249,1349412629,128,256,280)
(2250,881648295,192,384,276)
(2251,1680663207,192,384,292)
(2252,4579534257,192,288,354)
(2253,1363898586,176,288,288)
(2254,2429251802,176,720,344)
(2255,831221978,176,768,390)
(2256,11451532723,256,432,376)
(2257,26366477747,128,128,240)
(2258,26399507891,236,652,462)
(2259,43513316787,256,544,416)
(2260,43629462963,230,828,532)
(2261,43562862003,192,752,424)
(2262,1364877534,176,352,288)
(2263,26516424627,176,540,370)
(2264,43630233523,224,648,344)
(2265,832200926,176,912,374)
(2266,4718992626,128,128,232)
(2267,4655931571,128,192,306)
(2268,4578963507,128,664,334)
(2269,816671523,128,192,232)
(2270,1349347109,128,432,292)
(2271,1363898601,192,792,354)
(2272,2429251817,192,672,288)
(2273,831221993,192,256,232)
(2274,1364095181,176,1062,418)
(2275,2429448397,176,344,288)
(2276,1364877549,224,960,358)
(2277,1631215853,224,320,264)
(2278,831418573,176,480,332)
(2279,832200941,224,256,264)
(2280,1364873465,128,384,240)
(2281,832196857,128,192,192)
(2282,898308683,208,424,328)
(2283,864507979,180,788,390)
(2284,865278539,128,192,200)
(2285,2463319155,176,816,392)
(2286,8871775667,128,480,276)
(2287,8879445939,128,192,160)
(2288,2754037107,128,128,160)
(2289,5388668851,128,256,192)
(2290,6454022067,128,192,160)
(2291,2720490599,128,288,208)
(2292,2754495607,128,192,176)
(2293,6449827758,128,192,200)
(2294,2721091502,128,1072,248)
(2295,4851797934,128,288,176)
(2296,6479187767,128,288,176)
(2297,2496087623,128,688,316)
(2298,2463311431,128,696,326)
(2299,4868575038,128,288,244)
(2300,1629967955,192,1320,312)
(2301,2695325011,192,416,232)
(2302,1640719435,176,720,342)
(2303,6448913912,128,1056,347)
(2304,2695324899,192,496,280)
(2305,2731754603,176,816,376)
(2306,819250611,176,480,320)
(2307,9133921715,128,720,324)
(2308,2695405048,128,480,276)
(2309,6523389163,128,360,348)
(2310,1630051832,128,480,276)
(2311,9138113971,128,240,248)
(2312,1617094067,128,480,276)
(2313,9145784243,128,864,252)
(2314,881626547,128,480,324)
(2315,5375112883,128,192,216)
(2316,2703707491,128,864,292)
(2317,3257441965,128,192,252)
(2318,6453501613,128,384,260)
(2319,4851192947,128,432,270)
(2320,2452754355,128,744,296)
(2321,6453415027,128,288,244)
(2322,5388148397,128,608,276)
(2323,6512119155,128,192,216)
(2324,12904238451,128,288,270)
(2325,4575203251,128,480,256)
(2326,6461889971,128,288,316)
(2327,8996886451,128,192,160)
(2328,17519712179,128,384,208)
(2329,25776199603,128,432,224)
(2330,1629972039,128,288,216)
(2331,2695325255,128,576,240)
(2332,2703713607,128,944,304)
(2333,3257441721,128,288,276)
(2334,6453501369,128,1528,328)
(2335,5388148153,128,656,248)
(2336,6448914156,192,736,272)
(2337,2695405292,192,576,280)
(2338,2695405404,192,352,240)
(2339,1630052076,192,192,208)
(2340,3257442077,128,288,290)
(2341,6453501725,128,384,256)
(2342,5388148509,128,416,224)
(2343,6453108633,128,496,248)
(2344,3232276377,128,1272,316)
(2345,5387755417,128,496,224)
(2346,1646829369,128,888,288)
(2347,4842889017,128,1056,312)
(2348,5375565625,128,384,216)
(2349,4851197031,128,432,280)
(2350,6453421143,128,256,232)
(2351,6461805655,128,432,268)
(2352,6512125271,128,288,248)
(2353,6512121431,128,128,176)
(2354,12904240727,128,288,280)
(2355,2695012312,128,432,252)
(2356,2690818024,128,1408,324)
(2357,4852171895,128,1032,290)
(2358,4571008942,128,1392,304)
(2359,6454330487,128,432,260)
(2360,1617207272,128,608,276)
(2361,2423787438,128,936,260)
(2362,2452688814,128,384,208)
(2363,5379759801,128,840,308)
(2364,6513034615,128,624,236)
(2365,6512577655,128,496,224)
(2366,4600368951,128,624,266)
(2367,12904633463,128,1164,290)
(2368,2453147447,128,1452,292)
(2369,6462588023,128,1512,296)
(2370,6489842767,128,288,288)
(2371,6512903799,128,288,200)
(2372,6512387191,128,768,272)
(2373,4600172350,128,288,220)
(2374,12905023095,128,432,306)
(2375,4571270974,128,432,304)
(2376,816273995,176,344,288)
(2377,1378302155,128,272,248)
(2378,811787699,128,240,248)
(2379,2422331819,128,128,160)
(2380,2452822251,128,128,160)
(2381,1378138355,128,256,192)
(2382,2451675059,128,416,224)
(2383,1362675871,128,128,160)
(2384,874680243,128,192,160)
(2385,2426507187,128,320,192)
(2386,811767731,128,192,160)
(2387,2434895783,128,288,200)
(2388,812689319,128,288,176)
(2389,2422327095,128,544,208)
(2390,4574198359,128,288,200)
(2391,4582586711,128,192,200)
(2392,2451761271,128,544,208)
(2393,2452953423,128,192,176)
(2394,2452133559,128,544,232)
(2395,4582594679,128,288,220)
(2396,2452052047,128,288,200)
(2397,2435368375,128,288,242)
(2398,841148535,128,288,176)
(2399,842048951,128,384,200)
(2400,2434961303,128,288,200)
(2401,1479075999,128,192,176)
(2402,2422392253,128,288,208)
(2403,4569863863,128,288,176)
(2404,2434909623,128,384,220)
(2405,2451674551,128,288,200)
(2406,4586911124,176,408,410)
(2407,4593202388,128,128,308)
(2408,1015327651,224,480,384)
(2409,1015360355,176,480,336)
(2410,4649759126,224,336,350)
(2411,1015327212,208,704,404)
(2412,4579439004,192,288,334)
(2413,4723190998,128,128,248)
(2414,4586926230,192,576,414)
(2415,4705235358,176,480,376)
(2416,4723199134,128,288,280)
(2417,4722913438,128,540,462)
(2418,4716804502,128,192,264)
(2419,4644446622,192,288,310)
(2420,4709427614,192,288,310)
(2421,4641370524,192,288,334)
(2422,914826476,224,480,372)
(2423,4708415900,128,288,294)
(2424,4594214102,128,128,276)
(2425,4593214614,128,256,356)
(2426,4773423518,224,480,354)
(2427,4767166878,176,480,384)
(2428,4724103390,192,384,292)
(2429,4723103902,128,320,294)
(2430,4710527134,192,432,408)
(2431,4723135646,128,384,328)
(2432,4656058526,128,288,362)
(2433,4594127006,128,192,378)
(2434,12929309214,128,192,330)
(2435,4656153758,128,648,386)
(2436,1015359978,176,828,412)
(2437,4579435956,128,288,288)
(2438,824654659,176,592,344)
(2439,2435267011,128,620,354)
(2440,825439059,224,528,304)
(2441,825635283,128,352,240)
(2442,1362307923,192,576,272)
(2443,2436045651,128,384,268)
(2444,17467390803,192,1104,340)
(2445,825891443,176,576,320)
(2446,8877972083,128,1296,379)
(2447,825897203,192,352,272)
(2448,825895283,192,576,272)
(2449,17467404531,192,1224,344)
(2450,1362309843,192,592,272)
(2451,1362504147,128,288,252)
(2452,2436051411,128,536,310)
(2453,8877715923,128,576,332)
(2454,825831795,224,816,312)
(2455,825450867,176,732,336)
(2456,2436059379,192,384,318)
(2457,8877977843,128,984,300)
(2458,8878494451,128,888,292)
(2459,8994894579,128,1392,304)
(2460,17468305907,128,1426,328)
(2461,8995025395,128,912,286)
(2462,8878498291,128,1442,356)
(2463,812003806,128,288,250)
(2464,825635527,128,320,240)
(2465,825897559,224,544,304)
(2466,825633607,192,544,288)
(2467,2436051655,128,384,284)
(2468,8877716167,128,576,340)
(2469,825647447,192,512,288)
(2470,1362702935,176,800,336)
(2471,17467404887,192,384,300)
(2472,2436444503,128,652,346)
(2473,8878172503,128,952,292)
(2474,17468306263,128,1180,356)
(2475,1362766423,224,816,312)
(2476,1362322007,192,384,272)
(2477,2436504151,128,432,290)
(2478,8877978199,128,896,356)
(2479,1362897239,128,384,252)
(2480,2436507991,128,432,278)
(2481,8878109015,128,848,340)
(2482,17468369751,128,1208,332)
(2483,8995025751,128,888,326)
(2484,2436063575,128,560,326)
(2485,8878498647,128,976,340)
(2486,2497331295,192,288,232)
(2487,825909367,192,592,272)
(2488,2588555343,192,624,260)
(2489,2436452471,192,336,286)
(2490,2563918415,128,192,216)
(2491,2563401807,128,432,268)
(2492,2463770703,128,696,316)
(2493,8878887543,128,1176,356)
(2494,8995287671,128,840,304)
(2495,8878506615,128,912,326)
(2496,8994906743,128,432,260)
(2497,1362518231,192,656,292)
(2498,2436509911,128,672,318)
(2499,8878174423,128,792,364)
(2500,17468371671,128,432,284)
(2501,8995091159,128,576,332)
(2502,17468318071,128,1576,344)
(2503,8878891383,128,1586,348)
(2504,17468764407,128,1408,308)
(2505,8995102967,128,1020,296)
(2506,965025506,224,512,348)
(2507,952416994,224,1060,460)
(2508,950352610,224,752,420)
(2509,952448738,192,664,360)
(2510,898043618,224,512,412)
(2511,12899948204,192,384,408)
(2512,4591055013,192,576,370)
(2513,12899949164,192,384,336)
(2514,982783661,180,540,390)
(2515,1015813805,208,384,328)
(2516,4711523763,176,480,392)
(2517,13025808158,128,360,448)
(2518,982784621,208,540,328)
(2519,1015814765,192,288,252)
(2520,4578472114,192,432,386)
(2521,12899954924,192,384,368)
(2522,13025810078,128,360,386)
(2523,966021357,192,192,284)
(2524,4638253491,192,288,330)
(2525,13029936926,192,288,404)
