(37000,28605698589949,352,3558,888)
(37001,30796131910909,384,3088,770)
(37002,30821768545533,256,576,488)
(37003,1290774042167,256,1248,648)
(37004,1265037776439,256,2440,854)
(37005,1290674411063,256,3568,830)
(37006,1260776363575,256,864,590)
(37007,4983337035167,256,2784,798)
(37008,4709532870047,256,1920,720)
(37009,876274558367,256,5092,750)
(37010,1297099560503,256,2944,940)
(37011,1267168482871,256,2696,872)
(37012,1292805117495,256,3626,820)
(37013,15449005788541,448,2992,1006)
(37014,28608919801213,448,3488,1064)
(37015,27513703140733,448,3186,1028)
(37016,20942403177853,384,2968,902)
(37017,30812137360765,384,1872,730)
(37018,28638850878845,384,2160,790)
(37019,30807875947901,384,2224,850)
(37020,27539339775357,384,1200,730)
(37021,1290657125431,256,3484,846)
(37022,1260726047799,256,2924,894)
(37023,1264920859703,256,3610,984)
(37024,1252136621111,256,2872,916)
(37025,1260626416695,256,4616,876)
(37026,1260675961911,256,1312,778)
(37027,861243213215,256,2976,774)
(37028,4983336781215,256,672,432)
(37029,4709532616095,256,2280,684)
(37030,876274304415,256,2352,666)
(37031,27530874688893,384,2160,852)
(37032,1292804346935,256,3450,976)
(37033,1267068081207,256,4220,1012)
(37034,3311562499326,256,960,666)
(37035,861342844319,256,3442,830)
(37036,4572064565039,256,4084,888)
(37037,4982770812719,256,960,588)
(37038,738806253359,256,4682,854)
(37039,1662353773822,256,4246,768)
(37040,3308341274334,256,4256,720)
(37041,355585820891,480,2032,796)
(37042,351324408027,256,880,592)
(37043,357766072539,448,1776,780)
(37044,383402707163,384,800,572)
(37045,387763751131,384,1296,612)
(37046,367429490907,384,1400,708)
(37047,384543299803,448,1512,788)
(37048,371690903771,464,1696,888)
(37049,397327538395,480,1584,832)
(37050,388837742811,448,1568,816)
(37051,397360568539,384,1344,692)
(37052,403752687835,448,1568,792)
(37053,397427169499,384,1472,652)
(37054,641170746595,448,2400,824)
(37055,632589323491,256,2656,858)
(37056,671126596835,384,1872,728)
(37057,641054346467,256,2412,766)
(37058,641112149219,384,1952,776)
(37059,626197204195,256,1200,634)
(37060,641103891683,256,3356,894)
(37061,638923640035,256,1944,670)
(37062,388862515419,464,1940,928)
(37063,384601102555,352,1740,856)
(37064,674322656483,352,2556,892)
(37065,648569621731,256,2340,802)
(37066,633654676707,256,1856,740)
(37067,642177502435,256,3156,870)
(37068,671101431491,256,640,576)
(37069,641053437123,384,2016,824)
(37070,626138492099,256,1584,752)
(37071,632463756483,256,2938,962)
(37072,638922730691,256,2016,768)
(37073,626022091971,256,3618,906)
(37074,2270989752731,256,768,674)
(37075,4470012976539,256,1152,630)
(37076,373871937787,352,1224,732)
(37077,390985746683,448,1488,684)
(37078,403769985275,256,768,536)
(37079,403869616379,384,1104,572)
(37080,671227129315,256,1776,600)
(37081,641179131107,256,2992,850)
(37082,671160274403,256,3040,826)
(37083,639048424675,256,1200,586)
(37084,403894769915,384,1136,604)
(37085,674331040995,256,3754,926)
(37086,642244484323,256,2784,838)
(37087,672233885155,256,3016,806)
(37088,671109819843,256,2240,760)
(37089,639023259331,256,2320,808)
(37090,641053564099,256,3326,970)
(37091,626146876611,256,2808,882)
(37092,638906342595,256,3606,862)
(37093,638931115203,256,2048,744)
(37094,672175173059,256,2716,876)
(37095,642127174851,256,3272,966)
(37096,826094717135,448,1600,692)
(37097,826462749911,384,1544,612)
(37098,4536400157035,256,576,472)
(37099,4536467011947,256,928,488)
(37100,826211117263,352,1740,748)
(37101,8934388865387,256,864,600)
(37102,8934421895531,256,1152,672)
(37103,9072364824783,256,1264,608)
(37104,9072732857559,256,1744,604)
(37105,2508823766231,256,1680,762)
(37106,9088713155799,256,1440,604)
(37107,10996752884951,256,1392,660)
(37108,1271600977323,256,1120,592)
(37109,1203149936043,256,576,604)
(37110,9346726172019,256,864,660)
(37111,826195118799,256,1088,504)
(37112,2508948940503,256,1632,774)
(37113,9088771856087,256,1920,720)
(37114,10996878059223,256,864,612)
(37115,9072398371535,256,1824,636)
(37116,2508949067479,256,672,432)
(37117,9080249030359,256,3348,630)
(37118,10996878186199,256,2232,540)
(37119,1186510085787,256,864,520)
(37120,4472160067227,256,1440,684)
(37121,9072514771663,256,2096,676)
(37122,2508940682967,256,2112,810)
(37123,9088495069903,256,960,588)
(37124,10996869801687,256,1632,700)
(37125,4477528775131,256,1440,708)
(37126,2337444858235,256,928,424)
(37127,2508949333239,256,2592,708)
(37128,9088771867895,256,3384,732)
(37129,10996878451959,256,576,612)
(37130,2371229456763,256,1120,584)
(37131,4544520067451,256,1584,564)
(37132,5499105971643,256,960,612)
(37133,8934506240379,256,1904,656)
(37134,8934539270523,256,1856,608)
(37135,2508849448183,256,2160,672)
(37136,9079881009391,256,2664,726)
(37137,2508949079287,256,1872,594)
(37138,9080249042167,256,1152,540)
(37139,10996778566903,256,1880,636)
(37140,10996878198007,256,2720,540)
(37141,4570152573307,256,2160,640)
(37142,4570189732219,256,1008,564)
(37143,4570185603451,256,2280,630)
(37144,4570156702075,256,576,400)
(37145,4540068927869,256,768,400)
(37146,1254418946429,256,864,564)
(37147,13195553675515,256,1328,636)
(37148,13195557804283,256,1088,540)
(37149,2508965848311,256,3024,744)
(37150,9088520235247,256,3552,822)
(37151,10996894967031,256,1632,700)
(37152,4951093365087,256,4308,720)
(37153,4570214504827,256,1920,608)
(37154,4501763463547,256,1920,756)
(37155,9896611485115,256,1152,700)
(37156,1262739461501,256,1296,588)
(37157,3316270699901,256,768,432)
(37158,346845416859,256,384,532)
(37159,1375758031515,256,576,600)
(37160,831088314463,256,1344,520)
(37161,2476342876571,256,384,496)
(37162,827892254815,256,384,440)
(37163,354360596891,256,576,632)
(37164,361876758171,256,1392,544)
(37165,1384063937179,256,864,580)
(37166,4675366100379,256,1632,536)
(37167,1392662224539,256,576,464)
(37168,362950499739,256,1392,576)
(37169,1375882911387,256,864,612)
(37170,4674317131419,256,384,320)
(37171,5498925686427,256,864,576)
(37172,2493247592923,256,1088,480)
(37173,6599511054811,256,1632,552)
(37174,354486000091,256,864,636)
(37175,2268568621501,256,640,424)
(37176,4537134913150,256,2000,532)
(37177,2492173863163,256,2504,464)
(37178,2492192626301,256,768,520)
(37179,2354753672830,256,2400,654)
(37180,4545186993790,256,1184,416)
(37181,4537147495678,256,1824,564)
(37182,430084052094,256,2016,440)
(37183,5498383505789,256,384,456)
(37184,6598718232190,256,1632,564)
(37185,430134367870,256,2280,440)
(37186,430671238781,256,3184,564)
(37187,2493247998303,256,2304,588)
(37188,6600310475103,256,1872,540)
(37189,2768117516639,256,864,636)
(37190,2286046877947,256,2736,540)
